parcela_id,idade,hdom,Ht_estimado,Fator,1,2,3,4,5,classificação,reclass,Classe,IS
28,5,19.38,23.14589004392946,0.8372976784741466,19.12014701817146,21.988169070897175,24.856191123622896,27.724213176348616,30.592235229074333,4.0,,4,21.771810652482515
28,6,20.155,23.929486354640673,0.842266302807261,19.767453154822903,22.73257112804634,25.697689101269777,28.662807074493216,31.627925047716648,4.0,4.0,4,21.771810652482515
29,3,15.811,16.0742499730199,0.9836228767462397,13.27847069642442,15.270241300888083,17.262011905351745,19.253782509815412,21.245553114279073,3.0,,3,24.771810652482515
29,4,21.233,21.0528630099439,1.0085564129672537,17.391158220295992,19.999831953340394,22.60850568638479,25.217179419429193,27.82585315247359,3.0,,3,24.771810652482515
29,5,23.204,23.14589004392946,1.0025105950110473,19.12014701817146,21.988169070897175,24.856191123622896,27.724213176348616,30.592235229074333,3.0,,3,24.771810652482515
29,6,24.132,23.929486354640673,1.0084629332346724,19.767453154822903,22.73257112804634,25.697689101269777,28.662807074493216,31.627925047716648,3.0,3.0,3,24.771810652482515
30,3,15.923,16.0742499730199,0.9905905424344049,13.27847069642442,15.270241300888083,17.262011905351745,19.253782509815412,21.245553114279073,3.0,,4,21.771810652482515
30,4,20.121,21.0528630099439,0.9557369936096695,17.391158220295992,19.999831953340394,22.60850568638479,25.217179419429193,27.82585315247359,3.0,,4,21.771810652482515
30,5,21.985,23.14589004392946,0.9498446574434527,19.12014701817146,21.988169070897175,24.856191123622896,27.724213176348616,30.592235229074333,4.0,,4,21.771810652482515
30,6,22.865,23.929486354640673,0.9555157039785671,19.767453154822903,22.73257112804634,25.697689101269777,28.662807074493216,31.627925047716648,3.0,4.0,4,21.771810652482515
